class,cap-shape,cap-surface,cap-color,bruises?,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
POISONOUS,FLAT,SCALY,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SCALY,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,CONVEX,SCALY,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,CONVEX,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,KNOBBED,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,KNOBBED,SCALY,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,CONVEX,SMOOTH,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,CONVEX,SMOOTH,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SCALY,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,CONVEX,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
EDIBLE,KNOBBED,FIBROUS,WHITE,NO,NONE,FREE,CROWDED,BROAD,PINK,ENLARGING,MISSING,SMOOTH,SILKY,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,WHITE,NUMEROUS,GRASSES
POISONOUS,KNOBBED,SCALY,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SMOOTH,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,CONVEX,SCALY,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,CONVEX,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,CONVEX,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SCALY,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SCALY,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,CONVEX,SCALY,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,CONVEX,SMOOTH,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,CONVEX,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SCALY,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SCALY,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SCALY,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SCALY,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,CONVEX,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,KNOBBED,SMOOTH,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SCALY,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,KNOBBED,SMOOTH,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,ATTACHED,CLOSE,BROAD,BROWN,ENLARGING,MISSING,SMOOTH,SMOOTH,ORANGE,ORANGE,PARTIAL,ORANGE,ONE,PENDANT,BUFF,SEVERAL,LEAVES
POISONOUS,CONVEX,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,KNOBBED,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SMOOTH,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,CONVEX,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SCALY,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SCALY,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SMOOTH,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,CONVEX,SMOOTH,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,CONVEX,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,CONVEX,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,CONVEX,SMOOTH,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SCALY,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,CONVEX,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,KNOBBED,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,CONVEX,SCALY,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SMOOTH,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,CONVEX,SMOOTH,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,KNOBBED,SCALY,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,CONVEX,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SCALY,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SCALY,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,KNOBBED,SCALY,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SCALY,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SMOOTH,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SMOOTH,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,CONVEX,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SCALY,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,CONVEX,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SMOOTH,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,CONVEX,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,ENLARGING,MISSING,SMOOTH,SILKY,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,WHITE,NUMEROUS,GRASSES
POISONOUS,KNOBBED,SCALY,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,CONVEX,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,CONVEX,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,CONVEX,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,KNOBBED,SCALY,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,CONVEX,SMOOTH,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,CONVEX,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,KNOBBED,SCALY,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,CONVEX,SCALY,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,KNOBBED,SMOOTH,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,CONVEX,SMOOTH,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,CONVEX,SCALY,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,FLAT,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SMOOTH,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,CONVEX,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,CONVEX,SMOOTH,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,FLAT,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,CONVEX,SMOOTH,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,CONVEX,SMOOTH,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,CONVEX,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,FLAT,SMOOTH,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SILKY,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,CONVEX,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
POISONOUS,CONVEX,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
POISONOUS,CONVEX,SMOOTH,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
POISONOUS,CONVEX,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,MISSING,SMOOTH,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
